event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department
EVT01332,2025-08-05 14:55:00,210.121.114.242,10.0.0.155,alex,Privilege Escalation,TCP,India,India,Device-157,Linux,Success,Critical,0,No,CVE-2023-1234,6.5,Finance-PC-02,IT
EVT01333,2025-08-05 15:00:00,179.5.32.244,10.0.0.188,root,SQL Injection Attempt,SSH,India,India,Device-116,Windows 10,Detected,High,0,No,CVE-2023-1234,6.4,Database-01,Finance
EVT01334,2025-08-05 15:05:00,41.207.165.34,10.0.2.120,root,Malware Detection,TCP,India,India,Device-38,Windows 11,Success,High,0,Yes,None,4.7,Firewall,HR
EVT01335,2025-08-05 15:10:00,65.46.2.200,10.0.9.156,john,Port Scan,SSH,India,India,Device-86,Windows 11,Success,Medium,0,No,CVE-2024-1045,6.9,Firewall,HR
EVT01336,2025-08-05 15:15:00,165.212.190.140,10.0.9.71,alex,File Access,TCP,India,India,Device-54,Windows 11,Success,Medium,0,No,CVE-2023-1234,4.2,HR-PC-01,Finance
EVT01337,2025-08-05 15:20:00,145.63.165.241,10.0.2.147,alex,Phishing Email,HTTP,India,India,Device-187,Linux,Blocked,Low,0,No,CVE-2024-2201,0.4,WebServer,Finance
EVT01338,2025-08-05 15:25:00,30.84.86.96,10.0.0.80,alex,Login Success,SMB,India,India,Device-149,Windows 10,Detected,Low,8,No,CVE-2023-1234,6.4,HR-PC-01,IT
EVT01339,2025-08-05 15:30:00,218.100.199.253,10.0.7.116,alex,Brute Force,HTTPS,India,India,Device-70,Windows 10,Failed,High,17,No,CVE-2024-1045,4.9,Database-01,Sales
EVT01340,2025-08-05 15:35:00,104.50.12.197,10.0.1.244,john,Port Scan,HTTP,India,India,Device-39,Windows 10,Blocked,Low,0,No,CVE-2023-1234,3.7,Database-01,IT
EVT01341,2025-08-05 15:40:00,179.98.4.59,10.0.2.197,john,Login Success,HTTPS,India,India,Device-31,Windows 11,Success,Low,8,No,CVE-2024-2201,3.7,Firewall,HR
EVT01342,2025-08-05 15:45:00,80.245.109.148,10.0.4.95,root,Malware Detection,HTTP,India,India,Device-82,Linux,Success,High,0,Yes,CVE-2024-1045,9.5,Finance-PC-02,Finance
EVT01343,2025-08-05 15:50:00,131.235.94.69,10.0.8.86,alice,Login Success,HTTP,India,India,Device-13,Linux,Success,Medium,7,No,CVE-2024-2201,2.8,Finance-PC-02,Sales
EVT01344,2025-08-05 15:55:00,198.67.108.24,10.0.10.30,root,Phishing Email,SSH,India,India,Device-188,Linux,Detected,Medium,0,No,CVE-2023-1234,1.5,Database-01,IT
EVT01345,2025-08-05 16:00:00,186.133.179.245,10.0.1.79,admin,Port Scan,TCP,India,India,Device-35,Windows 10,Detected,Low,0,No,CVE-2023-1234,8.2,Database-01,IT
EVT01346,2025-08-05 16:05:00,88.252.119.5,10.0.5.8,john,Malware Detection,HTTPS,India,India,Device-40,Windows 10,Blocked,High,0,Yes,CVE-2023-1234,9.3,Finance-PC-02,Sales
EVT01347,2025-08-05 16:10:00,41.235.104.73,10.0.0.202,root,Failed Login,SMB,India,India,Device-172,Windows 11,Failed,High,11,No,CVE-2023-1234,4.3,HR-PC-01,Sales
EVT01348,2025-08-05 16:15:00,206.204.115.85,10.0.3.123,alex,Privilege Escalation,SSH,India,India,Device-93,Windows 11,Failed,Critical,0,No,CVE-2024-1045,2.1,Finance-PC-02,HR
EVT01349,2025-08-05 16:20:00,72.202.33.186,10.0.10.85,admin,File Access,HTTPS,India,India,Device-160,Windows 10,Blocked,Low,0,No,None,8.8,Database-01,IT
EVT01350,2025-08-05 16:25:00,140.212.216.205,10.0.5.185,john,Privilege Escalation,SSH,India,India,Device-167,Linux,Failed,Critical,0,No,CVE-2024-2201,4.4,WebServer,Sales
EVT01351,2025-08-05 16:30:00,103.235.200.19,10.0.10.16,john,USB Device Connected,SSH,India,India,Device-15,Linux,Success,Low,0,No,CVE-2023-1234,6.2,Database-01,Finance
EVT01352,2025-08-05 16:35:00,95.238.0.70,10.0.9.58,admin,Malware Detection,HTTPS,India,India,Device-21,Linux,Blocked,High,0,Yes,CVE-2024-1045,8.9,HR-PC-01,HR
EVT01353,2025-08-05 16:40:00,109.127.255.118,10.0.5.38,david,Port Scan,SMB,India,India,Device-12,Linux,Blocked,Medium,0,No,CVE-2024-1045,8.0,WebServer,HR
EVT01354,2025-08-05 16:45:00,27.171.177.185,10.0.4.212,david,Login Success,HTTP,India,India,Device-200,Windows 10,Failed,Low,8,No,None,7.5,HR-PC-01,Sales
EVT01355,2025-08-05 16:50:00,140.170.170.230,10.0.4.23,john,USB Device Connected,SSH,India,India,Device-176,Windows 11,Detected,Low,0,No,None,5.4,Firewall,IT
EVT01356,2025-08-05 16:55:00,190.48.21.134,10.0.6.219,root,USB Device Connected,HTTP,India,India,Device-159,Linux,Failed,Low,0,No,CVE-2023-1234,6.8,Finance-PC-02,IT
EVT01357,2025-08-05 17:00:00,27.208.35.150,10.0.5.51,david,Privilege Escalation,SSH,India,India,Device-163,Linux,Blocked,High,0,No,CVE-2023-1234,0.5,HR-PC-01,IT
EVT01358,2025-08-05 17:05:00,163.176.163.222,10.0.3.194,alice,File Access,SSH,India,India,Device-139,Linux,Detected,Low,0,No,CVE-2024-1045,5.4,Firewall,HR
EVT01359,2025-08-05 17:10:00,175.96.75.80,10.0.4.183,root,Login Success,TCP,India,India,Device-14,Windows 10,Success,Low,17,No,None,3.4,WebServer,Sales
EVT01360,2025-08-05 17:15:00,69.59.225.173,10.0.5.48,john,Login Success,HTTP,India,India,Device-20,Linux,Failed,Medium,6,No,None,1.5,Database-01,HR
EVT01361,2025-08-05 17:20:00,125.52.75.153,10.0.2.85,root,SQL Injection Attempt,SSH,India,India,Device-26,Windows 11,Detected,High,0,No,CVE-2023-1234,3.9,WebServer,Sales
EVT01362,2025-08-05 17:25:00,22.125.183.190,10.0.1.202,david,Port Scan,SSH,India,India,Device-35,Linux,Failed,Medium,0,No,CVE-2024-1045,2.5,Finance-PC-02,Sales
EVT01363,2025-08-05 17:30:00,101.183.91.182,10.0.7.8,john,File Access,TCP,India,India,Device-116,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,6.7,Database-01,IT
EVT01364,2025-08-05 17:35:00,212.16.18.111,10.0.2.18,john,Brute Force,SMB,India,India,Device-189,Windows 11,Failed,High,18,No,CVE-2024-1045,3.0,WebServer,Finance
EVT01365,2025-08-05 17:40:00,205.81.22.96,10.0.5.98,alice,USB Device Connected,HTTP,India,India,Device-1,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.4,Database-01,Finance
EVT01366,2025-08-05 17:45:00,12.73.123.1,10.0.9.202,root,Phishing Email,HTTP,India,India,Device-164,Linux,Success,Medium,0,No,CVE-2024-1045,9.0,Database-01,Sales
EVT01367,2025-08-05 17:50:00,99.4.131.159,10.0.1.249,admin,Login Success,HTTPS,India,India,Device-20,Linux,Blocked,Low,13,No,None,8.5,Firewall,Sales
EVT01368,2025-08-05 17:55:00,219.2.180.107,10.0.5.174,admin,USB Device Connected,SMB,India,India,Device-51,Linux,Detected,Low,0,No,CVE-2024-2201,0.3,Database-01,HR
EVT01369,2025-08-05 18:00:00,108.177.118.113,10.0.4.55,admin,Login Success,SMB,India,India,Device-162,Windows 10,Blocked,Medium,16,No,CVE-2024-1045,9.8,Database-01,Sales
EVT01370,2025-08-05 18:05:00,11.12.187.128,10.0.6.41,alex,Phishing Email,SMB,India,India,Device-72,Windows 10,Blocked,Medium,0,No,CVE-2024-1045,5.4,Database-01,IT
EVT01371,2025-08-05 18:10:00,21.33.246.3,10.0.2.221,alice,SQL Injection Attempt,HTTPS,India,India,Device-148,Windows 10,Success,High,0,No,None,4.1,WebServer,IT
EVT01372,2025-08-05 18:15:00,78.147.89.24,10.0.0.61,admin,Privilege Escalation,TCP,India,India,Device-166,Windows 11,Detected,Critical,0,No,CVE-2024-1045,9.3,Finance-PC-02,IT
EVT01373,2025-08-05 18:20:00,202.113.62.23,10.0.0.90,alex,Phishing Email,HTTPS,India,India,Device-160,Windows 11,Blocked,Low,0,No,CVE-2024-2201,1.6,WebServer,Finance
EVT01374,2025-08-05 18:25:00,82.226.86.113,10.0.8.53,john,USB Device Connected,TCP,India,India,Device-87,Linux,Detected,Medium,0,No,None,4.1,Finance-PC-02,Finance
EVT01375,2025-08-05 18:30:00,200.95.232.244,10.0.3.154,alex,Port Scan,HTTP,India,India,Device-36,Linux,Blocked,Low,0,No,CVE-2024-1045,3.8,WebServer,HR
EVT01376,2025-08-05 18:35:00,31.116.212.142,10.0.0.125,root,Privilege Escalation,HTTPS,India,India,Device-96,Linux,Success,Critical,0,No,CVE-2024-1045,0.4,Finance-PC-02,IT
EVT01377,2025-08-05 18:40:00,38.189.221.28,10.0.2.114,david,File Access,TCP,India,India,Device-157,Windows 11,Blocked,Medium,0,No,None,7.3,HR-PC-01,HR
EVT01378,2025-08-05 18:45:00,168.65.232.14,10.0.8.48,root,Login Success,TCP,India,India,Device-143,Linux,Blocked,Low,13,No,CVE-2024-2201,8.2,Finance-PC-02,IT
EVT01379,2025-08-05 18:50:00,212.145.208.202,10.0.4.59,admin,Login Success,HTTP,India,India,Device-6,Windows 11,Detected,Medium,8,No,None,8.0,Finance-PC-02,Finance
EVT01380,2025-08-05 18:55:00,217.25.130.103,10.0.0.178,root,Privilege Escalation,HTTPS,India,India,Device-58,Windows 10,Detected,High,0,No,None,5.6,Firewall,HR
EVT01381,2025-08-05 19:00:00,69.15.66.9,10.0.3.78,alex,Port Scan,SSH,India,India,Device-158,Linux,Blocked,Low,0,No,CVE-2024-2201,9.8,Finance-PC-02,Sales
EVT01382,2025-08-05 19:05:00,217.167.214.161,10.0.2.57,alex,USB Device Connected,TCP,India,India,Device-128,Windows 10,Failed,Medium,0,No,None,9.5,Finance-PC-02,Finance
EVT01383,2025-08-05 19:10:00,167.198.12.224,10.0.2.118,john,Port Scan,SMB,India,India,Device-118,Windows 10,Blocked,Medium,0,No,CVE-2024-1045,9.7,Firewall,Sales
EVT01384,2025-08-05 19:15:00,183.244.136.64,10.0.3.160,alice,Brute Force,SMB,India,India,Device-102,Linux,Blocked,Critical,14,No,CVE-2023-1234,9.6,Finance-PC-02,Sales
EVT01385,2025-08-05 19:20:00,100.205.233.139,10.0.1.139,root,Malware Detection,HTTPS,India,India,Device-19,Windows 10,Detected,Critical,0,Yes,CVE-2024-2201,1.4,Finance-PC-02,Finance
EVT01386,2025-08-05 19:25:00,53.184.151.57,10.0.5.136,john,Brute Force,HTTP,India,India,Device-108,Windows 11,Blocked,High,2,No,CVE-2024-1045,9.1,Database-01,Finance
EVT01387,2025-08-05 19:30:00,28.232.74.99,10.0.3.191,admin,Failed Login,SMB,India,India,Device-168,Windows 11,Success,High,16,No,CVE-2023-1234,8.4,Database-01,IT
EVT01388,2025-08-05 19:35:00,2.50.162.210,10.0.3.73,alice,Brute Force,TCP,India,India,Device-163,Linux,Success,Critical,8,No,CVE-2024-1045,9.6,WebServer,IT
EVT01389,2025-08-05 19:40:00,94.158.113.126,10.0.2.164,root,USB Device Connected,SMB,India,India,Device-115,Windows 11,Blocked,Low,0,No,None,6.5,HR-PC-01,Sales
EVT01390,2025-08-05 19:45:00,191.192.194.240,10.0.0.36,alice,Port Scan,TCP,India,India,Device-65,Windows 11,Failed,Low,0,No,CVE-2024-1045,0.6,Finance-PC-02,IT
EVT01391,2025-08-05 19:50:00,200.160.66.85,10.0.8.177,root,Port Scan,TCP,India,India,Device-77,Windows 11,Failed,Medium,0,No,CVE-2024-1045,3.7,Finance-PC-02,HR
EVT01392,2025-08-05 19:55:00,116.196.192.160,10.0.8.68,david,Malware Detection,HTTP,India,India,Device-125,Windows 11,Success,Critical,0,Yes,CVE-2023-1234,5.2,Firewall,IT
EVT01393,2025-08-05 20:00:00,188.3.179.66,10.0.3.48,john,File Access,HTTPS,India,India,Device-63,Windows 10,Failed,Medium,0,No,None,1.8,Database-01,Finance
EVT01394,2025-08-05 20:05:00,112.99.255.176,10.0.0.185,admin,Login Success,HTTPS,India,India,Device-138,Windows 11,Failed,Low,4,No,None,9.2,Firewall,IT
EVT01395,2025-08-05 20:10:00,99.79.174.210,10.0.6.116,alice,SQL Injection Attempt,SMB,India,India,Device-40,Linux,Blocked,High,0,No,CVE-2024-1045,5.9,Firewall,Sales
EVT01396,2025-08-05 20:15:00,95.25.88.81,10.0.5.145,alice,SQL Injection Attempt,TCP,India,India,Device-146,Linux,Blocked,High,0,No,None,1.6,Database-01,IT
EVT01397,2025-08-05 20:20:00,203.16.15.102,10.0.2.10,david,Privilege Escalation,HTTPS,India,India,Device-93,Linux,Detected,Critical,0,No,CVE-2023-1234,0.1,Database-01,Finance
EVT01398,2025-08-05 20:25:00,125.210.239.125,10.0.1.136,john,Phishing Email,TCP,India,India,Device-131,Linux,Blocked,Low,0,No,CVE-2024-1045,9.9,Finance-PC-02,Sales
EVT01399,2025-08-05 20:30:00,156.163.109.17,10.0.2.191,john,File Access,HTTPS,India,India,Device-25,Windows 11,Failed,Low,0,No,CVE-2024-1045,3.8,Database-01,Sales
EVT01400,2025-08-05 20:35:00,157.217.114.95,10.0.7.28,root,File Access,SMB,India,India,Device-109,Linux,Detected,Medium,0,No,CVE-2024-1045,6.4,WebServer,IT
EVT01401,2025-08-05 20:40:00,91.38.52.112,10.0.10.60,alex,Login Success,TCP,India,India,Device-15,Linux,Success,Medium,3,No,None,8.5,HR-PC-01,Sales
EVT01402,2025-08-05 20:45:00,53.28.128.117,10.0.5.153,david,Port Scan,SSH,India,India,Device-62,Linux,Success,Low,0,No,None,3.2,Database-01,IT
EVT01403,2025-08-05 20:50:00,44.35.63.215,10.0.10.174,david,Phishing Email,SSH,India,India,Device-92,Windows 10,Failed,Medium,0,No,CVE-2024-2201,9.7,Firewall,Finance
EVT01404,2025-08-05 20:55:00,106.190.94.72,10.0.9.246,john,USB Device Connected,SMB,India,India,Device-167,Windows 10,Failed,Medium,0,No,None,1.1,WebServer,HR
EVT01405,2025-08-05 21:00:00,152.169.217.210,10.0.10.115,admin,Brute Force,SSH,India,India,Device-33,Windows 10,Detected,Critical,12,No,CVE-2024-2201,5.0,Finance-PC-02,IT
EVT01406,2025-08-05 21:05:00,187.220.119.147,10.0.5.149,alex,USB Device Connected,HTTP,India,India,Device-109,Linux,Failed,Low,0,No,CVE-2023-1234,9.3,Database-01,Sales
EVT01407,2025-08-05 21:10:00,155.234.232.65,10.0.1.154,john,SQL Injection Attempt,HTTP,India,India,Device-156,Windows 11,Detected,Critical,0,No,CVE-2023-1234,4.7,Firewall,HR
EVT01408,2025-08-05 21:15:00,48.68.128.8,10.0.7.148,david,Phishing Email,SMB,India,India,Device-188,Linux,Failed,Medium,0,No,CVE-2024-2201,0.1,Database-01,Sales
EVT01409,2025-08-05 21:20:00,151.133.61.170,10.0.3.3,admin,File Access,SMB,India,India,Device-166,Windows 10,Success,Medium,0,No,CVE-2024-2201,8.4,Firewall,Sales
EVT01410,2025-08-05 21:25:00,137.157.88.130,10.0.4.49,root,Malware Detection,HTTP,India,India,Device-124,Windows 11,Blocked,Critical,0,Yes,CVE-2024-1045,8.4,HR-PC-01,IT
EVT01411,2025-08-05 21:30:00,15.59.184.194,10.0.8.158,alex,USB Device Connected,HTTP,India,India,Device-150,Windows 10,Success,Medium,0,No,CVE-2024-2201,7.9,Firewall,Finance
EVT01412,2025-08-05 21:35:00,198.72.223.164,10.0.8.12,alex,Login Success,SMB,India,India,Device-84,Linux,Success,Medium,15,No,CVE-2024-1045,7.9,Firewall,Sales
EVT01413,2025-08-05 21:40:00,81.26.188.26,10.0.1.66,admin,USB Device Connected,SSH,India,India,Device-152,Linux,Blocked,Low,0,No,CVE-2024-1045,7.8,WebServer,IT
EVT01414,2025-08-05 21:45:00,216.44.77.50,10.0.3.18,john,SQL Injection Attempt,HTTPS,India,India,Device-81,Windows 10,Blocked,Critical,0,No,CVE-2024-2201,2.7,Database-01,IT
EVT01415,2025-08-05 21:50:00,6.95.62.191,10.0.1.198,alice,Malware Detection,HTTP,India,India,Device-106,Linux,Detected,High,0,Yes,None,4.8,WebServer,Finance
EVT01416,2025-08-05 21:55:00,23.214.236.158,10.0.9.35,alice,Failed Login,HTTPS,India,India,Device-85,Windows 10,Failed,High,3,No,CVE-2024-1045,4.5,WebServer,HR
EVT01417,2025-08-05 22:00:00,211.16.139.137,10.0.2.94,root,Login Success,TCP,India,India,Device-178,Linux,Detected,Medium,13,No,CVE-2024-1045,3.0,Database-01,Sales
EVT01418,2025-08-05 22:05:00,13.150.110.173,10.0.10.125,alex,Malware Detection,SMB,India,India,Device-111,Windows 11,Detected,Critical,0,Yes,CVE-2023-1234,8.1,WebServer,IT
EVT01419,2025-08-05 22:10:00,82.83.177.69,10.0.1.233,alex,SQL Injection Attempt,TCP,India,India,Device-139,Linux,Blocked,Critical,0,No,CVE-2024-1045,9.9,WebServer,Finance
EVT01420,2025-08-05 22:15:00,175.146.204.12,10.0.7.77,john,SQL Injection Attempt,HTTP,India,India,Device-150,Windows 11,Detected,High,0,No,CVE-2024-2201,7.5,Finance-PC-02,HR
EVT01421,2025-08-05 22:20:00,204.119.72.135,10.0.4.83,root,Phishing Email,SMB,India,India,Device-160,Windows 10,Blocked,Low,0,No,CVE-2024-1045,2.4,WebServer,HR
EVT01422,2025-08-05 22:25:00,196.197.35.143,10.0.1.124,john,Failed Login,SSH,India,India,Device-128,Windows 11,Blocked,High,3,No,None,1.9,Firewall,Finance
EVT01423,2025-08-05 22:30:00,142.244.178.33,10.0.4.78,root,Phishing Email,HTTPS,India,India,Device-1,Linux,Success,Low,0,No,CVE-2024-1045,6.8,WebServer,Sales
EVT01424,2025-08-05 22:35:00,195.99.177.153,10.0.0.207,alex,SQL Injection Attempt,SMB,India,India,Device-57,Windows 10,Success,High,0,No,CVE-2024-1045,6.8,Database-01,IT
EVT01425,2025-08-05 22:40:00,34.107.78.211,10.0.6.176,john,Failed Login,SMB,India,India,Device-196,Windows 10,Success,High,14,No,CVE-2024-1045,5.2,Firewall,Sales
EVT01426,2025-08-05 22:45:00,77.189.156.85,10.0.2.86,john,Port Scan,SSH,India,India,Device-17,Linux,Detected,Low,0,No,CVE-2023-1234,0.4,Firewall,Finance
EVT01427,2025-08-05 22:50:00,149.57.121.132,10.0.4.82,root,Brute Force,HTTP,India,India,Device-92,Windows 11,Detected,Critical,13,No,None,5.3,Finance-PC-02,IT
EVT01428,2025-08-05 22:55:00,131.92.166.130,10.0.1.238,john,Brute Force,HTTP,India,India,Device-172,Windows 11,Detected,High,15,No,CVE-2024-1045,5.1,Firewall,Sales
EVT01429,2025-08-05 23:00:00,198.191.139.12,10.0.4.140,alice,Failed Login,HTTPS,India,India,Device-70,Windows 10,Blocked,High,2,No,CVE-2023-1234,1.1,WebServer,HR
EVT01430,2025-08-05 23:05:00,25.119.127.135,10.0.4.122,alice,Port Scan,HTTPS,India,India,Device-33,Linux,Success,Low,0,No,CVE-2024-1045,8.6,HR-PC-01,HR
EVT01431,2025-08-05 23:10:00,65.117.77.3,10.0.0.101,alice,Failed Login,HTTP,India,India,Device-34,Windows 10,Failed,High,20,No,None,0.4,Database-01,Finance
EVT01432,2025-08-05 23:15:00,28.213.38.144,10.0.0.200,john,File Access,SSH,India,India,Device-61,Linux,Blocked,Medium,0,No,CVE-2024-1045,5.6,HR-PC-01,IT
EVT01433,2025-08-05 23:20:00,20.73.92.121,10.0.5.213,david,Port Scan,SMB,India,India,Device-78,Linux,Success,Medium,0,No,CVE-2024-2201,9.1,WebServer,Finance
EVT01434,2025-08-05 23:25:00,56.238.222.197,10.0.2.87,admin,Brute Force,TCP,India,India,Device-80,Windows 11,Failed,High,15,No,CVE-2023-1234,9.2,HR-PC-01,HR
EVT01435,2025-08-05 23:30:00,71.130.93.61,10.0.10.195,admin,Login Success,SMB,India,India,Device-165,Windows 10,Success,Medium,17,No,None,6.3,WebServer,Sales
EVT01436,2025-08-05 23:35:00,132.223.54.143,10.0.6.83,admin,Brute Force,HTTPS,India,India,Device-88,Windows 11,Success,Critical,7,No,CVE-2024-1045,0.4,HR-PC-01,Finance
EVT01437,2025-08-05 23:40:00,105.151.1.206,10.0.8.40,alex,SQL Injection Attempt,SSH,India,India,Device-179,Windows 11,Detected,High,0,No,CVE-2024-1045,7.3,WebServer,IT
EVT01438,2025-08-05 23:45:00,40.60.171.169,10.0.8.143,john,Failed Login,HTTP,India,India,Device-38,Windows 11,Failed,High,15,No,CVE-2024-1045,5.4,Database-01,Finance
EVT01439,2025-08-05 23:50:00,182.246.175.43,10.0.7.182,alice,Privilege Escalation,TCP,India,India,Device-178,Windows 10,Success,Critical,0,No,None,6.0,Database-01,Sales
EVT01440,2025-08-05 23:55:00,167.162.116.197,10.0.9.81,john,Brute Force,SSH,India,India,Device-155,Linux,Blocked,Critical,10,No,None,1.1,Firewall,HR
EVT01441,2025-08-06 00:00:00,110.44.76.61,10.0.6.34,alex,File Access,SMB,India,India,Device-38,Linux,Detected,Low,0,No,CVE-2024-1045,7.0,Database-01,HR
EVT01442,2025-08-06 00:05:00,145.97.17.113,10.0.5.4,alex,File Access,TCP,India,India,Device-23,Windows 11,Detected,Low,0,No,CVE-2024-1045,9.1,HR-PC-01,IT
EVT01443,2025-08-06 00:10:00,149.69.186.244,10.0.2.125,alex,Port Scan,HTTP,India,India,Device-159,Windows 11,Success,Low,0,No,CVE-2024-1045,5.2,HR-PC-01,HR
EVT01444,2025-08-06 00:15:00,156.1.20.254,10.0.6.116,alice,Phishing Email,TCP,India,India,Device-62,Windows 10,Blocked,Low,0,No,CVE-2023-1234,4.8,WebServer,Sales
EVT01445,2025-08-06 00:20:00,28.98.102.157,10.0.2.48,root,Privilege Escalation,SMB,India,India,Device-156,Windows 11,Success,High,0,No,CVE-2023-1234,9.2,HR-PC-01,Sales
EVT01446,2025-08-06 00:25:00,82.67.10.59,10.0.7.142,john,Phishing Email,HTTP,India,India,Device-86,Linux,Failed,Medium,0,No,CVE-2024-2201,8.0,Finance-PC-02,Finance
EVT01447,2025-08-06 00:30:00,128.109.233.90,10.0.9.127,david,Failed Login,HTTP,India,India,Device-39,Windows 10,Success,High,0,No,CVE-2023-1234,3.8,WebServer,Finance
EVT01448,2025-08-06 00:35:00,142.188.71.164,10.0.3.226,alice,File Access,SMB,India,India,Device-113,Linux,Detected,Low,0,No,CVE-2024-1045,4.0,Firewall,Finance
EVT01449,2025-08-06 00:40:00,88.165.117.182,10.0.5.72,alice,Phishing Email,HTTPS,India,India,Device-40,Windows 11,Success,Low,0,No,CVE-2023-1234,8.2,Database-01,HR
EVT01450,2025-08-06 00:45:00,197.11.116.115,10.0.10.168,admin,File Access,HTTP,India,India,Device-167,Windows 11,Detected,Low,0,No,None,1.2,WebServer,Sales
EVT01451,2025-08-06 00:50:00,206.153.31.2,10.0.8.16,alex,USB Device Connected,SMB,India,India,Device-198,Linux,Failed,Medium,0,No,CVE-2023-1234,8.1,WebServer,HR
EVT01452,2025-08-06 00:55:00,75.72.247.130,10.0.6.47,admin,SQL Injection Attempt,SMB,India,India,Device-174,Windows 10,Detected,Critical,0,No,CVE-2024-2201,9.1,Database-01,IT
EVT01453,2025-08-06 01:00:00,29.128.57.66,10.0.9.172,david,Privilege Escalation,TCP,India,India,Device-196,Linux,Failed,Critical,0,No,CVE-2023-1234,5.2,WebServer,IT
EVT01454,2025-08-06 01:05:00,72.39.154.227,10.0.4.53,alice,USB Device Connected,HTTPS,India,India,Device-70,Windows 10,Blocked,Medium,0,No,CVE-2024-2201,4.7,HR-PC-01,Sales
EVT01455,2025-08-06 01:10:00,155.97.120.199,10.0.4.75,root,File Access,SSH,India,India,Device-38,Windows 10,Blocked,Low,0,No,None,1.4,Database-01,HR
EVT01456,2025-08-06 01:15:00,50.224.127.120,10.0.4.209,alex,Privilege Escalation,SSH,India,India,Device-82,Windows 10,Success,High,0,No,CVE-2023-1234,3.1,Firewall,Finance
EVT01457,2025-08-06 01:20:00,158.169.224.81,10.0.7.1,alex,Login Success,SMB,India,India,Device-84,Windows 10,Failed,Low,12,No,CVE-2024-1045,3.7,WebServer,Finance
EVT01458,2025-08-06 01:25:00,41.5.131.132,10.0.6.212,alice,Privilege Escalation,TCP,India,India,Device-195,Linux,Failed,Critical,0,No,CVE-2023-1234,0.4,Database-01,Sales
EVT01459,2025-08-06 01:30:00,39.166.217.136,10.0.4.104,admin,File Access,SMB,India,India,Device-162,Windows 10,Detected,Medium,0,No,CVE-2024-2201,0.0,WebServer,Sales
EVT01460,2025-08-06 01:35:00,195.91.161.47,10.0.8.139,john,Brute Force,SMB,India,India,Device-65,Linux,Success,Critical,20,No,CVE-2024-2201,3.1,Firewall,Finance
EVT01461,2025-08-06 01:40:00,111.136.46.34,10.0.5.115,root,Failed Login,SMB,India,India,Device-35,Windows 11,Success,High,13,No,CVE-2023-1234,7.5,WebServer,Finance
EVT01462,2025-08-06 01:45:00,35.20.154.99,10.0.9.7,david,Port Scan,SSH,India,India,Device-14,Linux,Detected,Medium,0,No,CVE-2024-2201,6.8,Database-01,Sales
EVT01463,2025-08-06 01:50:00,137.216.234.213,10.0.8.76,john,SQL Injection Attempt,TCP,India,India,Device-47,Windows 10,Blocked,Critical,0,No,CVE-2024-1045,7.4,WebServer,IT
EVT01464,2025-08-06 01:55:00,117.201.149.214,10.0.1.158,admin,File Access,SMB,India,India,Device-84,Windows 10,Detected,Low,0,No,None,8.8,Database-01,HR
EVT01465,2025-08-06 02:00:00,139.78.25.8,10.0.4.234,john,Port Scan,HTTP,India,India,Device-31,Windows 11,Failed,Low,0,No,CVE-2024-1045,10.0,Firewall,Finance
EVT01466,2025-08-06 02:05:00,158.28.9.137,10.0.9.246,john,USB Device Connected,SMB,India,India,Device-32,Linux,Blocked,Low,0,No,CVE-2023-1234,0.2,Firewall,HR
EVT01467,2025-08-06 02:10:00,91.243.29.37,10.0.10.30,admin,Brute Force,HTTPS,India,India,Device-10,Linux,Blocked,Critical,4,No,None,0.3,Database-01,HR
EVT01468,2025-08-06 02:15:00,24.66.81.143,10.0.6.91,alice,Failed Login,HTTP,India,India,Device-8,Windows 10,Detected,High,12,No,None,1.8,Firewall,IT
EVT01469,2025-08-06 02:20:00,53.148.52.114,10.0.1.242,david,Failed Login,SSH,India,India,Device-149,Windows 11,Failed,High,4,No,CVE-2024-2201,9.0,Database-01,Sales
EVT01470,2025-08-06 02:25:00,184.252.15.7,10.0.5.63,alice,Port Scan,TCP,India,India,Device-149,Linux,Detected,Low,0,No,None,3.2,Firewall,HR
EVT01471,2025-08-06 02:30:00,159.47.41.250,10.0.3.220,root,Failed Login,SMB,India,India,Device-162,Windows 11,Detected,High,18,No,CVE-2024-1045,6.9,Firewall,Sales
EVT01472,2025-08-06 02:35:00,183.126.254.179,10.0.5.125,david,Brute Force,HTTPS,India,India,Device-95,Windows 10,Success,High,10,No,CVE-2023-1234,8.6,Database-01,HR
EVT01473,2025-08-06 02:40:00,152.199.146.184,10.0.6.149,john,File Access,HTTPS,India,India,Device-2,Windows 10,Failed,Medium,0,No,CVE-2024-2201,8.4,Finance-PC-02,IT
EVT01474,2025-08-06 02:45:00,98.142.69.130,10.0.4.101,admin,File Access,HTTP,India,India,Device-189,Windows 10,Success,Low,0,No,CVE-2024-2201,7.7,HR-PC-01,HR
EVT01475,2025-08-06 02:50:00,193.226.39.3,10.0.1.48,root,Failed Login,HTTPS,India,India,Device-66,Windows 10,Detected,High,4,No,None,1.0,Firewall,Sales
