event_id,prediction,threat_type,confidence_score,anomaly_score,severity,model_version,prediction_timestamp,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,asset_id,criticality,criticality_score,vulnerability_id_vul,cve_id,vulnerability_name,severity_vul,cvss_score_vul,affected_asset,patch_available,status,mitre_id,technique_name,tactic,ioc_match,ioc_type,ioc_value,threat_name_ioc,threat_actor,ioc_confidence,threat_intelligence_score,severity_score,ml_confidence_score,asset_criticality_score,vulnerability_exposure_score,risk_score,risk_class,priority,correlation_id,correlated_event_count,is_correlated
EVT01388,Suspicious,Brute Force,65,-0.0555419232048076,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 19:35:00,2.50.162.210,10.0.3.73,alice,Brute Force,TCP,India,India,Device-163,Linux,Success,8,No,CVE-2024-1045,9.6,WebServer,IT,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,65.0,75.0,95.0,70.25,High,2,CORR-0556,2,True
EVT01389,Suspicious,USB Device Connected,35,-0.0123298784333186,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 19:40:00,94.158.113.126,10.0.2.164,root,USB Device Connected,SMB,India,India,Device-115,Windows 11,Blocked,0,No,,6.5,HR-PC-01,Sales,AST001,Medium,0.5,,,,,,,,,,,,False,,,,,0,0,60,35.0,50.0,0.0,33.75,Medium,4,CORR-0557,1,False
EVT01390,Suspicious,Port Scan,30,-0.0233276796708536,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 19:45:00,191.192.194.240,10.0.0.36,alice,Port Scan,TCP,India,India,Device-65,Windows 11,Failed,0,No,CVE-2024-1045,0.6,Finance-PC-02,IT,AST002,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,75.0,95.0,56.5,Moderate,3,CORR-0558,4,True
EVT01391,Normal,Port Scan,0,0.0002307497674367,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 19:50:00,200.160.66.85,10.0.8.177,root,Port Scan,TCP,India,India,Device-77,Windows 11,Failed,0,No,CVE-2024-1045,3.7,Finance-PC-02,HR,AST002,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,0.0,75.0,95.0,41.5,Moderate,3,CORR-0558,4,True
EVT01392,Suspicious,Malware Detection,60,-0.042791451460496,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 19:55:00,116.196.192.160,10.0.8.68,david,Malware Detection,HTTP,India,India,Device-125,Windows 11,Success,0,Yes,CVE-2023-1234,5.2,Firewall,IT,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,60.0,100.0,43.0,63.6,High,2,CORR-0559,3,True
EVT01393,Normal,File Access,0,0.01306503734138,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:00:00,188.3.179.66,10.0.3.48,john,File Access,HTTPS,India,India,Device-63,Windows 10,Failed,0,No,,1.8,Database-01,Finance,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,30,0.0,100.0,0.0,27.5,Medium,4,CORR-0560,2,True
EVT01394,Suspicious,Login Success,55,-0.0084083640551532,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:05:00,112.99.255.176,10.0.0.185,admin,Login Success,HTTPS,India,India,Device-138,Windows 11,Failed,4,No,,9.2,Firewall,IT,AST004,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,55.0,100.0,0.0,53.75,Moderate,3,CORR-0559,3,True
EVT01395,Suspicious,SQL Injection Attempt,35,-0.0020924980945116,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:10:00,99.79.174.210,10.0.6.116,alice,SQL Injection Attempt,SMB,India,India,Device-40,Linux,Blocked,0,No,CVE-2024-1045,5.9,Firewall,Sales,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,35.0,100.0,95.0,67.75,High,2,CORR-0559,3,True
EVT01396,Suspicious,SQL Injection Attempt,30,-0.0181127335726377,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:15:00,95.25.88.81,10.0.5.145,alice,SQL Injection Attempt,TCP,India,India,Device-146,Linux,Blocked,0,No,,1.6,Database-01,IT,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,30.0,100.0,0.0,47.5,Moderate,3,CORR-0564,5,True
EVT01397,Suspicious,Privilege Escalation,30,-0.0089805836312647,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:20:00,203.16.15.102,10.0.2.10,david,Privilege Escalation,HTTPS,India,India,Device-93,Linux,Detected,0,No,CVE-2023-1234,0.1,Database-01,Finance,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,30.0,100.0,43.0,56.1,Moderate,3,CORR-0564,5,True
EVT01398,Suspicious,Phishing Email,55,-0.0355076041316297,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:25:00,125.210.239.125,10.0.1.136,john,Phishing Email,TCP,India,India,Device-131,Linux,Blocked,0,No,CVE-2024-1045,9.9,Finance-PC-02,Sales,AST002,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,55.0,75.0,95.0,67.75,High,2,CORR-0561,1,False
EVT01399,Suspicious,File Access,30,-0.00511802138766,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:30:00,156.163.109.17,10.0.2.191,john,File Access,HTTPS,India,India,Device-25,Windows 11,Failed,0,No,CVE-2024-1045,3.8,Database-01,Sales,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,95.0,61.5,High,2,CORR-0564,5,True
EVT01400,Normal,File Access,5,0.0134203409473696,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:35:00,157.217.114.95,10.0.7.28,root,File Access,SMB,India,India,Device-109,Linux,Detected,0,No,CVE-2024-1045,6.4,WebServer,IT,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,5.0,75.0,95.0,42.75,Moderate,3,CORR-0562,2,True
EVT01401,Suspicious,Login Success,45,-0.0041825412924698,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:40:00,91.38.52.112,10.0.10.60,alex,Login Success,TCP,India,India,Device-15,Linux,Success,3,No,,8.5,HR-PC-01,Sales,AST001,Medium,0.5,,,,,,,,,,,,False,,,,,0,0,80,45.0,50.0,0.0,41.25,Moderate,3,CORR-0563,1,False
EVT01402,Suspicious,Port Scan,30,-0.0152663229671138,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:45:00,53.28.128.117,10.0.5.153,david,Port Scan,SSH,India,India,Device-62,Linux,Success,0,No,,3.2,Database-01,IT,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,60,30.0,100.0,0.0,42.5,Moderate,3,CORR-0564,5,True
EVT01403,Suspicious,Phishing Email,55,-0.0223288953600694,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:50:00,44.35.63.215,10.0.10.174,david,Phishing Email,SSH,India,India,Device-92,Windows 10,Failed,0,No,CVE-2024-2201,9.7,Firewall,Finance,AST004,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,55.0,100.0,75.0,68.75,High,2,CORR-0566,4,True
EVT01404,Normal,USB Device Connected,0,0.000321431771379,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 20:55:00,106.190.94.72,10.0.9.246,john,USB Device Connected,SMB,India,India,Device-167,Windows 10,Failed,0,No,,1.1,WebServer,HR,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,30,0.0,75.0,0.0,22.5,Medium,4,CORR-0562,2,True
EVT01405,Suspicious,Brute Force,55,-0.0409629424786441,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:00:00,152.169.217.210,10.0.10.115,admin,Brute Force,SSH,India,India,Device-33,Windows 10,Detected,12,No,CVE-2024-2201,5.0,Finance-PC-02,IT,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,55.0,75.0,75.0,63.75,High,2,CORR-0565,1,False
EVT01406,Suspicious,USB Device Connected,55,-0.019882713312474,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:05:00,187.220.119.147,10.0.5.149,alex,USB Device Connected,HTTP,India,India,Device-109,Linux,Failed,0,No,CVE-2023-1234,9.3,Database-01,Sales,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,55.0,100.0,43.0,62.35,High,2,CORR-0564,5,True
EVT01407,Suspicious,SQL Injection Attempt,35,-0.0141227442256565,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:10:00,155.234.232.65,10.0.1.154,john,SQL Injection Attempt,HTTP,India,India,Device-156,Windows 11,Detected,0,No,CVE-2023-1234,4.7,Firewall,HR,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,35.0,100.0,43.0,57.35,Moderate,3,CORR-0566,4,True
EVT01408,Suspicious,Phishing Email,30,-0.0218023989001109,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:15:00,48.68.128.8,10.0.7.148,david,Phishing Email,SMB,India,India,Device-188,Linux,Failed,0,No,CVE-2024-2201,0.1,Database-01,Sales,AST005,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,75.0,57.5,Moderate,3,CORR-0569,3,True
EVT01409,Normal,File Access,15,0.0185788853273662,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:20:00,151.133.61.170,10.0.3.3,admin,File Access,SMB,India,India,Device-166,Windows 10,Success,0,No,CVE-2024-2201,8.4,Firewall,Sales,AST004,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,15.0,100.0,75.0,46.25,Moderate,3,CORR-0566,4,True
EVT01410,Suspicious,Malware Detection,70,-0.0500836981581014,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:25:00,137.157.88.130,10.0.4.49,root,Malware Detection,HTTP,India,India,Device-124,Windows 11,Blocked,0,Yes,CVE-2024-1045,8.4,HR-PC-01,IT,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,70.0,50.0,95.0,66.5,High,2,CORR-0567,1,False
EVT01411,Normal,USB Device Connected,15,0.0051755047526589,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:30:00,15.59.184.194,10.0.8.158,alex,USB Device Connected,HTTP,India,India,Device-150,Windows 10,Success,0,No,CVE-2024-2201,7.9,Firewall,Finance,AST004,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,15.0,100.0,75.0,46.25,Moderate,3,CORR-0568,2,True
EVT01412,Suspicious,Login Success,65,-0.0054160188468707,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:35:00,198.72.223.164,10.0.8.12,alex,Login Success,SMB,India,India,Device-84,Linux,Success,15,No,CVE-2024-1045,7.9,Firewall,Sales,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,65.0,100.0,95.0,75.25,High,2,CORR-0566,4,True
EVT01413,Suspicious,USB Device Connected,45,-0.0146958597800392,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:40:00,81.26.188.26,10.0.1.66,admin,USB Device Connected,SSH,India,India,Device-152,Linux,Blocked,0,No,CVE-2024-1045,7.8,WebServer,IT,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,45.0,75.0,95.0,65.25,High,2,CORR-0568,2,True
EVT01414,Suspicious,SQL Injection Attempt,30,-0.0113997176045483,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:45:00,216.44.77.50,10.0.3.18,john,SQL Injection Attempt,HTTPS,India,India,Device-81,Windows 10,Blocked,0,No,CVE-2024-2201,2.7,Database-01,IT,AST005,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,30.0,100.0,75.0,62.5,High,2,CORR-0569,3,True
EVT01415,Suspicious,Malware Detection,60,-0.0440673394585711,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:50:00,6.95.62.191,10.0.1.198,alice,Malware Detection,HTTP,India,India,Device-106,Linux,Detected,0,Yes,,4.8,WebServer,Finance,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,60.0,75.0,0.0,50.0,Moderate,3,CORR-0570,3,True
EVT01416,Normal,Failed Login,5,0.0097112184283882,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 21:55:00,23.214.236.158,10.0.9.35,alice,Failed Login,HTTPS,India,India,Device-85,Windows 10,Failed,3,No,CVE-2024-1045,4.5,WebServer,HR,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,30,5.0,75.0,95.0,42.75,Moderate,3,CORR-0571,2,True
EVT01417,Suspicious,Login Success,50,-0.0124963962263964,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:00:00,211.16.139.137,10.0.2.94,root,Login Success,TCP,India,India,Device-178,Linux,Detected,13,No,CVE-2024-1045,3.0,Database-01,Sales,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,50.0,100.0,95.0,71.5,High,2,CORR-0569,3,True
EVT01418,Suspicious,Malware Detection,70,-0.0463481121426021,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:05:00,13.150.110.173,10.0.10.125,alex,Malware Detection,SMB,India,India,Device-111,Windows 11,Detected,0,Yes,CVE-2023-1234,8.1,WebServer,IT,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,70.0,75.0,43.0,61.1,High,2,CORR-0570,3,True
EVT01419,Suspicious,SQL Injection Attempt,55,-0.0201972554835065,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:10:00,82.83.177.69,10.0.1.233,alex,SQL Injection Attempt,TCP,India,India,Device-139,Linux,Blocked,0,No,CVE-2024-1045,9.9,WebServer,Finance,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,55.0,75.0,95.0,67.75,High,2,CORR-0572,3,True
EVT01420,Normal,SQL Injection Attempt,15,0.0043045860883439,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:15:00,175.146.204.12,10.0.7.77,john,SQL Injection Attempt,HTTP,India,India,Device-150,Windows 11,Detected,0,No,CVE-2024-2201,7.5,Finance-PC-02,HR,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,15.0,75.0,75.0,41.25,Moderate,3,CORR-0572,3,True
EVT01421,Suspicious,Phishing Email,30,-0.0177841151228802,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:20:00,204.119.72.135,10.0.4.83,root,Phishing Email,SMB,India,India,Device-160,Windows 10,Blocked,0,No,CVE-2024-1045,2.4,WebServer,HR,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,75.0,95.0,56.5,Moderate,3,CORR-0570,3,True
EVT01422,Suspicious,Failed Login,30,-0.0026323993062586,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:25:00,196.197.35.143,10.0.1.124,john,Failed Login,SSH,India,India,Device-128,Windows 11,Blocked,3,No,,1.9,Firewall,Finance,AST004,Critical,1.0,,,,,,,,,T1110,Brute Force,Credential Access,False,,,,,0,0,80,30.0,100.0,0.0,47.5,Moderate,3,CORR-0571,2,True
EVT01423,Suspicious,Phishing Email,35,-0.0083640786636917,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:30:00,142.244.178.33,10.0.4.78,root,Phishing Email,HTTPS,India,India,Device-1,Linux,Success,0,No,CVE-2024-1045,6.8,WebServer,Sales,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,35.0,75.0,95.0,57.75,Moderate,3,CORR-0574,4,True
EVT01424,Suspicious,SQL Injection Attempt,35,-0.0006310977359762,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:35:00,195.99.177.153,10.0.0.207,alex,SQL Injection Attempt,SMB,India,India,Device-57,Windows 10,Success,0,No,CVE-2024-1045,6.8,Database-01,IT,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,35.0,100.0,95.0,67.75,High,2,CORR-0572,3,True
EVT01425,Normal,Failed Login,25,0.0015780263751403,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:40:00,34.107.78.211,10.0.6.176,john,Failed Login,SMB,India,India,Device-196,Windows 10,Success,14,No,CVE-2024-1045,5.2,Firewall,Sales,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,30,25.0,100.0,95.0,52.75,Moderate,3,CORR-0574,4,True
EVT01426,Normal,Port Scan,0,0.0045945661610589,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:45:00,77.189.156.85,10.0.2.86,john,Port Scan,SSH,India,India,Device-17,Linux,Detected,0,No,CVE-2023-1234,0.4,Firewall,Finance,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,0.0,100.0,43.0,36.1,Medium,4,CORR-0575,3,True
EVT01427,Suspicious,Brute Force,55,-0.0403099692429529,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:50:00,149.57.121.132,10.0.4.82,root,Brute Force,HTTP,India,India,Device-92,Windows 11,Detected,13,No,,5.3,Finance-PC-02,IT,AST002,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,55.0,75.0,0.0,48.75,Moderate,3,CORR-0573,2,True
EVT01428,Suspicious,Brute Force,55,-0.0232478916742863,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 22:55:00,131.92.166.130,10.0.1.238,john,Brute Force,HTTP,India,India,Device-172,Windows 11,Detected,15,No,CVE-2024-1045,5.1,Firewall,Sales,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,55.0,100.0,95.0,72.75,High,2,CORR-0573,2,True
EVT01429,Normal,Failed Login,0,0.0023827694451661,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:00:00,198.191.139.12,10.0.4.140,alice,Failed Login,HTTPS,India,India,Device-70,Windows 10,Blocked,2,No,CVE-2023-1234,1.1,WebServer,HR,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,30,0.0,75.0,43.0,31.1,Medium,4,CORR-0574,4,True
EVT01430,Normal,Port Scan,15,0.0087909578092025,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:05:00,25.119.127.135,10.0.4.122,alice,Port Scan,HTTPS,India,India,Device-33,Linux,Success,0,No,CVE-2024-1045,8.6,HR-PC-01,HR,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,15.0,50.0,95.0,40.25,Moderate,3,CORR-0575,3,True
EVT01431,Suspicious,Failed Login,50,-0.0186887864240636,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:10:00,65.117.77.3,10.0.0.101,alice,Failed Login,HTTP,India,India,Device-34,Windows 10,Failed,20,No,,0.4,Database-01,Finance,AST005,Critical,1.0,,,,,,,,,T1110,Brute Force,Credential Access,False,,,,,0,0,80,50.0,100.0,0.0,52.5,Moderate,3,CORR-0574,4,True
EVT01432,Normal,File Access,5,0.0073228589094136,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:15:00,28.213.38.144,10.0.0.200,john,File Access,SSH,India,India,Device-61,Linux,Blocked,0,No,CVE-2024-1045,5.6,HR-PC-01,IT,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,5.0,50.0,95.0,37.75,Medium,4,CORR-0575,3,True
EVT01433,Suspicious,Port Scan,55,-0.0101161956082774,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:20:00,20.73.92.121,10.0.5.213,david,Port Scan,SMB,India,India,Device-78,Linux,Success,0,No,CVE-2024-2201,9.1,WebServer,Finance,AST003,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,55.0,75.0,75.0,63.75,High,2,CORR-0576,3,True
EVT01434,Suspicious,Brute Force,75,-0.0104515300162431,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:25:00,56.238.222.197,10.0.2.87,admin,Brute Force,TCP,India,India,Device-80,Windows 11,Failed,15,No,CVE-2023-1234,9.2,HR-PC-01,HR,AST001,Medium,0.5,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,75.0,50.0,43.0,57.35,Moderate,3,CORR-0578,2,True
EVT01435,Suspicious,Login Success,55,-0.0109928194415601,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:30:00,71.130.93.61,10.0.10.195,admin,Login Success,SMB,India,India,Device-165,Windows 10,Success,17,No,,6.3,WebServer,Sales,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,55.0,75.0,0.0,48.75,Moderate,3,CORR-0576,3,True
EVT01436,Suspicious,Brute Force,40,-0.0564311424495915,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:35:00,132.223.54.143,10.0.6.83,admin,Brute Force,HTTPS,India,India,Device-88,Windows 11,Success,7,No,CVE-2024-1045,0.4,HR-PC-01,Finance,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,40.0,50.0,95.0,59.0,Moderate,3,CORR-0579,6,True
EVT01437,Normal,SQL Injection Attempt,15,0.0022267569925133,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:40:00,105.151.1.206,10.0.8.40,alex,SQL Injection Attempt,SSH,India,India,Device-179,Windows 11,Detected,0,No,CVE-2024-1045,7.3,WebServer,IT,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,15.0,75.0,95.0,45.25,Moderate,3,CORR-0576,3,True
EVT01438,Normal,Failed Login,25,0.0010886219054421,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:45:00,40.60.171.169,10.0.8.143,john,Failed Login,HTTP,India,India,Device-38,Windows 11,Failed,15,No,CVE-2024-1045,5.4,Database-01,Finance,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,30,25.0,100.0,95.0,52.75,Moderate,3,CORR-0577,2,True
EVT01439,Suspicious,Privilege Escalation,35,-0.0107728771161363,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:50:00,182.246.175.43,10.0.7.182,alice,Privilege Escalation,TCP,India,India,Device-178,Windows 10,Success,0,No,,6.0,Database-01,Sales,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,35.0,100.0,0.0,48.75,Moderate,3,CORR-0577,2,True
EVT01440,Suspicious,Brute Force,40,-0.0480083466065429,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-05 23:55:00,167.162.116.197,10.0.9.81,john,Brute Force,SSH,India,India,Device-155,Linux,Blocked,10,No,,1.1,Firewall,HR,AST004,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,40.0,100.0,0.0,50.0,Moderate,3,CORR-0578,2,True
EVT01441,Suspicious,File Access,45,-0.0001669852131933,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-06 00:00:00,110.44.76.61,10.0.6.34,alex,File Access,SMB,India,India,Device-38,Linux,Detected,0,No,CVE-2024-1045,7.0,Database-01,HR,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,45.0,100.0,95.0,70.25,High,2,CORR-0579,6,True
EVT01442,Suspicious,File Access,55,-0.008390652874797,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-06 00:05:00,145.97.17.113,10.0.5.4,alex,File Access,TCP,India,India,Device-23,Windows 11,Detected,0,No,CVE-2024-1045,9.1,HR-PC-01,IT,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,55.0,50.0,95.0,62.75,High,2,CORR-0579,6,True
EVT01443,Normal,Port Scan,5,0.0047640819574028,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-06 00:10:00,149.69.186.244,10.0.2.125,alex,Port Scan,HTTP,India,India,Device-159,Windows 11,Success,0,No,CVE-2024-1045,5.2,HR-PC-01,HR,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,5.0,50.0,95.0,37.75,Medium,4,CORR-0579,6,True
EVT01444,Suspicious,Phishing Email,35,-0.0286662183092166,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-06 00:15:00,156.1.20.254,10.0.6.116,alice,Phishing Email,TCP,India,India,Device-62,Windows 10,Blocked,0,No,CVE-2023-1234,4.8,WebServer,Sales,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,35.0,75.0,43.0,47.35,Moderate,3,CORR-0580,2,True
