incident_id,correlation_id,event_ids,event_count,threat_type,risk_score,risk_class,priority,priority_rank,asset_id,asset_name,criticality,affected_user,source_ip,destination_ip,mitre_technique,technique_name,tactic,ioc_match,ioc_type,threat_actor,cvss_score,cve_id,status,created_at
INC-0301,CORR-0391,EVT00946|EVT00951,2,Malware Detection,65.0,High,High,2,AST002,Finance-PC-02,High,admin,113.114.171.90,10.0.7.97,nan,nan,nan,False,nan,nan,4.1,CVE-2024-2201,Open,2026-09-05T15:46:29.793185+00:00
INC-0302,CORR-0392,EVT00950|EVT00952|EVT00955,3,Privilege Escalation,66.25,High,High,2,AST005,Database-01,Critical,john,175.250.63.211,10.0.4.116,nan,nan,nan,False,nan,nan,7.8,CVE-2024-2201,Open,2026-09-05T15:46:29.793185+00:00
INC-0303,CORR-0393,EVT00948|EVT00953,2,Failed Login,62.5,High,High,2,AST004,Firewall,Critical,alex,18.118.56.118,10.0.5.251,T1110,Brute Force,Credential Access,False,nan,nan,0.9,CVE-2024-2201,Open,2026-09-05T15:46:29.794185+00:00
INC-0304,CORR-0395,EVT00958|EVT00960|EVT00961,3,Login Success,56.5,Moderate,Moderate,3,AST003,WebServer,High,david,177.86.77.72,10.0.10.234,nan,nan,nan,False,nan,nan,0.3,CVE-2024-1045,Open,2026-09-05T15:46:29.794185+00:00
INC-0305,CORR-0396,EVT00956|EVT00957|EVT00959|EVT00962|EVT00968,5,Failed Login,57.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,85.65.173.15,10.0.9.26,T1110,Brute Force,Credential Access,False,nan,nan,1.8,CVE-2024-2201,Open,2026-09-05T15:46:29.794842+00:00
INC-0306,CORR-0397,EVT00963|EVT00964|EVT00965|EVT00966,4,Brute Force,59.85,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,122.208.116.57,10.0.6.149,nan,nan,nan,False,nan,nan,8.7,CVE-2023-1234,Open,2026-09-05T15:46:29.795349+00:00
INC-0307,CORR-0400,EVT00967|EVT00972|EVT00974|EVT00978,4,Malware Detection,63.6,High,High,2,AST004,Firewall,Critical,david,144.19.95.216,10.0.3.237,nan,nan,nan,False,nan,nan,5.3,CVE-2023-1234,Open,2026-09-05T15:46:29.795349+00:00
INC-0308,CORR-0401,EVT00970|EVT00975,2,USB Device Connected,56.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,root,16.77.233.107,10.0.8.15,nan,nan,nan,False,nan,nan,0.3,CVE-2024-1045,Open,2026-09-05T15:46:29.795349+00:00
INC-0309,CORR-0402,EVT00973|EVT00977,2,Malware Detection,58.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alex,187.239.16.74,10.0.7.141,nan,nan,nan,False,nan,nan,0.2,CVE-2024-2201,Open,2026-09-05T15:46:29.795349+00:00
INC-0310,CORR-0403,EVT00976|EVT00979|EVT00981,3,Phishing Email,46.25,Moderate,Moderate,3,AST003,WebServer,High,alex,61.255.109.163,10.0.2.141,nan,nan,nan,False,nan,nan,7.7,nan,Open,2026-09-05T15:46:29.796359+00:00
INC-0311,CORR-0404,EVT00980|EVT00982,2,SQL Injection Attempt,61.5,High,High,2,AST002,Finance-PC-02,High,alice,67.92.25.239,10.0.3.189,nan,nan,nan,False,nan,nan,0.0,CVE-2024-1045,Open,2026-09-05T15:46:29.796359+00:00
INC-0312,CORR-0406,EVT00983|EVT00985|EVT00988|EVT00989|EVT00993,5,Failed Login,57.35,Moderate,Moderate,3,AST002,Finance-PC-02,High,root,56.119.95.209,10.0.3.4,T1110,Brute Force,Credential Access,False,nan,nan,4.3,CVE-2023-1234,Open,2026-09-05T15:46:29.797371+00:00
INC-0313,CORR-0408,EVT00986|EVT00987|EVT00991|EVT00992,4,Brute Force,73.75,High,High,2,AST005,Database-01,Critical,david,204.100.176.87,10.0.1.36,nan,nan,nan,False,nan,nan,9.8,CVE-2024-2201,Open,2026-09-05T15:46:29.797371+00:00
INC-0314,CORR-0409,EVT00996|EVT00997,2,Phishing Email,53.75,Moderate,Moderate,3,AST002,Finance-PC-02,High,admin,80.163.192.194,10.0.3.85,nan,nan,nan,False,nan,nan,6.0,CVE-2024-2201,Open,2026-09-05T15:46:29.797371+00:00
INC-0315,CORR-0410,EVT00994|EVT00998|EVT00999,3,Malware Detection,65.0,High,High,2,AST003,WebServer,High,alex,195.92.129.217,10.0.1.133,nan,nan,nan,False,nan,nan,4.3,CVE-2024-2201,Open,2026-09-05T15:46:29.797371+00:00
INC-0316,CORR-0411,EVT00995|EVT01000|EVT01001,3,File Access,50.25,Moderate,Moderate,3,AST005,Database-01,Critical,david,41.173.141.226,10.0.9.239,nan,nan,nan,False,nan,nan,7.6,CVE-2024-1045,Open,2026-09-05T15:46:29.798385+00:00
INC-0317,CORR-0412,EVT01002|EVT01003,2,Brute Force,71.25,High,High,2,AST005,Database-01,Critical,alice,131.54.127.240,10.0.9.52,nan,nan,nan,False,nan,nan,8.7,CVE-2024-2201,Open,2026-09-05T15:46:29.798385+00:00
INC-0318,CORR-0413,EVT01006|EVT01007|EVT01008,3,Port Scan,52.35,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,216.0.204.25,10.0.7.137,nan,nan,nan,False,nan,nan,9.1,CVE-2023-1234,Open,2026-09-05T15:46:29.798385+00:00
INC-0319,CORR-0414,EVT01004|EVT01005|EVT01009|EVT01011,4,Malware Detection,72.75,High,High,2,AST004,Firewall,Critical,admin,42.195.174.78,10.0.10.235,nan,nan,nan,False,nan,nan,2.5,CVE-2024-1045,Open,2026-09-05T15:46:29.799380+00:00
INC-0320,CORR-0415,EVT01010|EVT01012|EVT01016|EVT01017,4,Malware Detection,63.75,High,High,2,AST002,Finance-PC-02,High,admin,200.99.253.216,10.0.1.108,nan,nan,nan,False,nan,nan,3.0,CVE-2024-2201,Open,2026-09-05T15:46:29.799380+00:00
INC-0321,CORR-0416,EVT01013|EVT01014|EVT01015,3,File Access,57.35,Moderate,Moderate,3,AST003,WebServer,High,david,131.135.124.187,10.0.1.131,nan,nan,nan,False,nan,nan,9.9,CVE-2023-1234,Open,2026-09-05T15:46:29.799380+00:00
INC-0322,CORR-0417,EVT01018|EVT01020,2,SQL Injection Attempt,57.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,217.134.225.130,10.0.1.243,nan,nan,nan,False,nan,nan,6.5,CVE-2024-1045,Open,2026-09-05T15:46:29.799380+00:00
INC-0323,CORR-0419,EVT01019|EVT01022|EVT01023,3,File Access,37.35,Medium,Medium,4,AST003,WebServer,High,alice,4.172.136.70,10.0.1.73,nan,nan,nan,False,nan,nan,9.5,CVE-2023-1234,Open,2026-09-05T15:46:29.800388+00:00
INC-0324,CORR-0420,EVT01024|EVT01025|EVT01026|EVT01028,4,Brute Force,62.5,High,High,2,AST002,Finance-PC-02,High,admin,92.216.147.232,10.0.6.23,nan,nan,nan,False,nan,nan,1.4,CVE-2024-2201,Open,2026-09-05T15:46:29.800388+00:00
INC-0325,CORR-0421,EVT01029|EVT01031,2,Failed Login,53.75,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,74.20.205.148,10.0.5.68,T1110,Brute Force,Credential Access,False,nan,nan,9.2,nan,Open,2026-09-05T15:46:29.800388+00:00
INC-0326,CORR-0422,EVT01027|EVT01032|EVT01033,3,File Access,32.35,Medium,Medium,4,AST002,Finance-PC-02,High,john,30.220.176.7,10.0.2.53,nan,nan,nan,False,nan,nan,6.3,CVE-2023-1234,Open,2026-09-05T15:46:29.801387+00:00
INC-0327,CORR-0423,EVT01030|EVT01034|EVT01035|EVT01038,4,Port Scan,48.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alex,163.131.52.110,10.0.5.144,nan,nan,nan,False,nan,nan,4.5,CVE-2024-2201,Open,2026-09-05T15:46:29.801387+00:00
INC-0328,CORR-0424,EVT01036|EVT01039|EVT01043,3,Port Scan,68.75,High,High,2,AST005,Database-01,Critical,root,158.220.35.53,10.0.5.62,nan,nan,nan,False,nan,nan,9.8,CVE-2024-2201,Open,2026-09-05T15:46:29.801387+00:00
INC-0329,CORR-0426,EVT01037|EVT01042|EVT01047|EVT01048,4,SQL Injection Attempt,61.5,High,High,2,AST003,WebServer,High,admin,24.203.68.154,10.0.5.76,nan,nan,nan,False,nan,nan,1.2,CVE-2024-1045,Open,2026-09-05T15:46:29.801387+00:00
INC-0330,CORR-0427,EVT01040|EVT01046|EVT01049,3,Failed Login,57.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alex,16.132.166.111,10.0.4.50,T1110,Brute Force,Credential Access,False,nan,nan,0.2,CVE-2024-2201,Open,2026-09-05T15:46:29.802387+00:00
INC-0331,CORR-0428,EVT01044|EVT01045|EVT01050|EVT01055,4,Port Scan,61.5,High,High,2,AST005,Database-01,Critical,alice,196.240.140.105,10.0.5.181,nan,nan,nan,False,nan,nan,0.9,CVE-2024-1045,Open,2026-09-05T15:46:29.802387+00:00
INC-0332,CORR-0429,EVT01053|EVT01056,2,SQL Injection Attempt,67.75,High,High,2,AST004,Firewall,Critical,alice,124.226.174.49,10.0.0.147,nan,nan,nan,False,nan,nan,6.7,CVE-2024-1045,Open,2026-09-05T15:46:29.802387+00:00
INC-0333,CORR-0430,EVT01051|EVT01052|EVT01054|EVT01057,4,Login Success,71.5,High,High,2,AST005,Database-01,Critical,alice,30.143.172.204,10.0.0.117,nan,nan,nan,False,nan,nan,0.5,CVE-2024-1045,Open,2026-09-05T15:46:29.803396+00:00
INC-0334,CORR-0434,EVT01059|EVT01060|EVT01061|EVT01062|EVT01065,5,Malware Detection,63.6,High,High,2,AST004,Firewall,Critical,david,102.177.129.137,10.0.1.242,nan,nan,nan,False,nan,nan,6.0,CVE-2023-1234,Open,2026-09-05T15:46:29.803396+00:00
INC-0335,CORR-0435,EVT01066|EVT01067|EVT01070,3,File Access,59.85,Moderate,Moderate,3,AST005,Database-01,Critical,root,169.180.168.114,10.0.0.24,nan,nan,nan,False,nan,nan,8.1,CVE-2023-1234,Open,2026-09-05T15:46:29.803396+00:00
INC-0336,CORR-0436,EVT01069|EVT01071,2,Port Scan,63.75,High,High,2,AST002,Finance-PC-02,High,root,154.57.156.22,10.0.1.42,nan,nan,nan,False,nan,nan,9.5,CVE-2024-2201,Open,2026-09-05T15:46:29.804389+00:00
INC-0337,CORR-0439,EVT01068|EVT01074|EVT01075,3,Failed Login,72.75,High,High,2,AST004,Firewall,Critical,john,181.107.36.55,10.0.1.184,T1110,Brute Force,Credential Access,False,nan,nan,6.2,CVE-2024-1045,Open,2026-09-05T15:46:29.804389+00:00
INC-0338,CORR-0440,EVT01080|EVT01083,2,USB Device Connected,58.75,Moderate,Moderate,3,AST005,Database-01,Critical,alex,81.249.130.127,10.0.7.50,nan,nan,nan,False,nan,nan,5.9,CVE-2024-2201,Open,2026-09-05T15:46:29.804389+00:00
INC-0339,CORR-0441,EVT01076|EVT01077|EVT01078|EVT01081|EVT01085,5,Malware Detection,63.6,High,High,2,AST005,Database-01,Critical,admin,46.99.63.189,10.0.1.68,nan,nan,nan,False,nan,nan,5.5,CVE-2023-1234,Open,2026-09-05T15:46:29.805461+00:00
INC-0340,CORR-0442,EVT01079|EVT01082|EVT01084,3,Port Scan,56.5,Moderate,Moderate,3,AST003,WebServer,High,alice,107.84.138.25,10.0.0.31,nan,nan,nan,False,nan,nan,3.6,CVE-2024-1045,Open,2026-09-05T15:46:29.805461+00:00
INC-0341,CORR-0443,EVT01086|EVT01087,2,Failed Login,66.5,High,High,2,AST002,Finance-PC-02,High,david,45.249.180.69,10.0.10.46,T1110,Brute Force,Credential Access,False,nan,nan,3.6,CVE-2024-1045,Open,2026-09-05T15:46:29.805461+00:00
INC-0342,CORR-0446,EVT01088|EVT01089|EVT01090|EVT01091|EVT01094,5,Failed Login,75.25,High,High,2,AST005,Database-01,Critical,david,24.180.151.126,10.0.3.51,T1110,Brute Force,Credential Access,False,nan,nan,7.3,CVE-2024-1045,Open,2026-09-05T15:46:29.806480+00:00
INC-0343,CORR-0447,EVT01095|EVT01097|EVT01098|EVT01100|EVT01106,5,Login Success,65.25,High,High,2,AST004,Firewall,Critical,john,154.185.173.122,10.0.0.19,nan,nan,nan,False,nan,nan,5.1,CVE-2024-1045,Open,2026-09-05T15:46:29.806480+00:00
INC-0344,CORR-0449,EVT01096|EVT01099|EVT01102|EVT01103,4,Brute Force,66.25,High,High,2,AST005,Database-01,Critical,alice,5.32.63.8,10.0.6.90,nan,nan,nan,False,nan,nan,4.3,CVE-2024-2201,Open,2026-09-05T15:46:29.806480+00:00
INC-0345,CORR-0451,EVT01105|EVT01107|EVT01111,3,Login Success,72.75,High,High,2,AST005,Database-01,Critical,david,121.121.227.178,10.0.9.155,nan,nan,nan,False,nan,nan,5.8,CVE-2024-1045,Open,2026-09-05T15:46:29.807475+00:00
INC-0346,CORR-0452,EVT01109|EVT01110|EVT01112,3,Malware Detection,62.75,High,High,2,AST001,HR-PC-01,Medium,root,84.214.170.70,10.0.0.124,nan,nan,nan,False,nan,nan,1.7,CVE-2024-1045,Open,2026-09-05T15:46:29.807475+00:00
INC-0347,CORR-0454,EVT01108|EVT01114|EVT01118|EVT01120,4,Failed Login,51.1,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,58.35.159.231,10.0.9.122,T1110,Brute Force,Credential Access,False,nan,nan,0.7,CVE-2023-1234,Open,2026-09-05T15:46:29.807475+00:00
INC-0348,CORR-0455,EVT01115|EVT01116|EVT01117,3,Failed Login,67.75,High,High,2,AST003,WebServer,High,john,114.92.240.249,10.0.7.116,T1110,Brute Force,Credential Access,False,nan,nan,5.7,CVE-2024-1045,Open,2026-09-05T15:46:29.807475+00:00
INC-0349,CORR-0456,EVT01121|EVT01123|EVT01125|EVT01127,4,Login Success,61.1,High,High,2,AST005,Database-01,Critical,john,122.254.82.177,10.0.2.128,nan,nan,nan,False,nan,nan,0.7,CVE-2023-1234,Open,2026-09-05T15:46:29.807475+00:00
INC-0350,CORR-0457,EVT01119|EVT01122|EVT01126,3,Malware Detection,70.0,High,High,2,AST004,Firewall,Critical,root,150.119.171.210,10.0.1.216,nan,nan,nan,False,nan,nan,4.9,CVE-2024-2201,Open,2026-09-05T15:46:29.808864+00:00
INC-0351,CORR-0458,EVT01124|EVT01128,2,USB Device Connected,27.35,Medium,Medium,4,AST001,HR-PC-01,Medium,alex,73.93.109.239,10.0.5.121,nan,nan,nan,False,nan,nan,6.2,CVE-2023-1234,Open,2026-09-05T15:46:29.808864+00:00
INC-0352,CORR-0459,EVT01129|EVT01130,2,Brute Force,72.75,High,High,2,AST004,Firewall,Critical,root,104.149.16.182,10.0.2.124,nan,nan,nan,False,nan,nan,8.0,CVE-2024-1045,Open,2026-09-05T15:46:29.809370+00:00
INC-0353,CORR-0460,EVT01131|EVT01133,2,Phishing Email,70.25,High,High,2,AST005,Database-01,Critical,john,124.42.24.226,10.0.4.224,nan,nan,nan,False,nan,nan,7.8,CVE-2024-1045,Open,2026-09-05T15:46:29.809370+00:00
INC-0354,CORR-0461,EVT01132|EVT01137,2,Malware Detection,72.75,High,High,2,AST004,Firewall,Critical,admin,5.64.221.228,10.0.5.211,nan,nan,nan,False,nan,nan,1.1,CVE-2024-1045,Open,2026-09-05T15:46:29.809370+00:00
INC-0355,CORR-0462,EVT01134|EVT01135|EVT01138,3,Brute Force,56.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,141.173.139.43,10.0.3.162,nan,nan,nan,False,nan,nan,0.8,CVE-2024-1045,Open,2026-09-05T15:46:29.810389+00:00
INC-0356,CORR-0463,EVT01136|EVT01139,2,Failed Login,66.5,High,High,2,AST005,Database-01,Critical,root,175.66.35.192,10.0.10.175,T1110,Brute Force,Credential Access,False,nan,nan,0.6,CVE-2024-1045,Open,2026-09-05T15:46:29.810389+00:00
INC-0357,CORR-0464,EVT01140|EVT01142|EVT01144|EVT01146|EVT01152,5,Login Success,71.5,High,High,2,AST005,Database-01,Critical,alice,21.128.108.134,10.0.7.203,nan,nan,nan,False,nan,nan,3.3,CVE-2024-1045,Open,2026-09-05T15:46:29.811377+00:00
INC-0358,CORR-0465,EVT01141|EVT01143|EVT01147|EVT01148|EVT01150,5,Malware Detection,70.0,High,High,2,AST004,Firewall,Critical,root,148.198.185.158,10.0.0.11,nan,nan,nan,False,nan,nan,4.2,CVE-2024-2201,Open,2026-09-05T15:46:29.811377+00:00
INC-0359,CORR-0466,EVT01145|EVT01149|EVT01151,3,Privilege Escalation,57.35,Moderate,Moderate,3,AST002,Finance-PC-02,High,admin,120.159.47.132,10.0.5.80,nan,nan,nan,False,nan,nan,10.0,CVE-2023-1234,Open,2026-09-05T15:46:29.811377+00:00
INC-0360,CORR-0467,EVT01153|EVT01154|EVT01155|EVT01156,4,Privilege Escalation,46.25,Moderate,Moderate,3,AST003,WebServer,High,admin,5.44.247.38,10.0.8.184,nan,nan,nan,False,nan,nan,7.2,nan,Open,2026-09-05T15:46:29.812378+00:00
INC-0361,CORR-0470,EVT01161|EVT01165,2,File Access,47.75,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,211.84.208.242,10.0.1.220,nan,nan,nan,False,nan,nan,9.5,CVE-2024-1045,Open,2026-09-05T15:46:29.812378+00:00
INC-0362,CORR-0471,EVT01157|EVT01159|EVT01163|EVT01164,4,Failed Login,66.25,High,High,2,AST005,Database-01,Critical,john,14.160.65.236,10.0.4.30,T1110,Brute Force,Credential Access,False,nan,nan,4.9,CVE-2024-2201,Open,2026-09-05T15:46:29.812378+00:00
INC-0363,CORR-0472,EVT01162|EVT01166|EVT01167|EVT01168,4,Login Success,66.5,High,High,2,AST002,Finance-PC-02,High,root,135.137.126.163,10.0.7.5,nan,nan,nan,False,nan,nan,1.1,CVE-2024-1045,Open,2026-09-05T15:46:29.812378+00:00
INC-0364,CORR-0473,EVT01171|EVT01172,2,SQL Injection Attempt,61.25,High,High,2,AST003,WebServer,High,root,193.128.27.108,10.0.6.33,nan,nan,nan,False,nan,nan,8.7,CVE-2024-2201,Open,2026-09-05T15:46:29.813376+00:00
INC-0365,CORR-0474,EVT01170|EVT01173|EVT01175|EVT01178,4,SQL Injection Attempt,47.35,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,15.23.108.206,10.0.3.185,nan,nan,nan,False,nan,nan,5.1,CVE-2023-1234,Open,2026-09-05T15:46:29.813376+00:00
INC-0366,CORR-0475,EVT01169|EVT01174|EVT01176|EVT01177,4,Phishing Email,51.1,Moderate,Moderate,3,AST005,Database-01,Critical,alex,173.182.167.27,10.0.7.79,nan,nan,nan,False,nan,nan,2.4,CVE-2023-1234,Open,2026-09-05T15:46:29.813376+00:00
INC-0367,CORR-0477,EVT01179|EVT01181|EVT01185,3,File Access,57.5,Moderate,Moderate,3,AST005,Database-01,Critical,root,114.96.144.45,10.0.10.239,nan,nan,nan,False,nan,nan,0.6,CVE-2024-2201,Open,2026-09-05T15:46:29.814378+00:00
INC-0368,CORR-0479,EVT01183|EVT01186|EVT01187|EVT01189|EVT01191,5,Login Success,68.75,High,High,2,AST004,Firewall,Critical,alice,146.188.84.95,10.0.4.61,nan,nan,nan,False,nan,nan,6.2,CVE-2024-2201,Open,2026-09-05T15:46:29.814378+00:00
INC-0369,CORR-0480,EVT01184|EVT01190,2,Failed Login,57.5,Moderate,Moderate,3,AST003,WebServer,High,root,114.132.99.193,10.0.7.109,T1110,Brute Force,Credential Access,False,nan,nan,0.1,CVE-2024-2201,Open,2026-09-05T15:46:29.814378+00:00
INC-0370,CORR-0481,EVT01188|EVT01192|EVT01194,3,Phishing Email,60.25,High,High,2,AST001,HR-PC-01,Medium,alex,216.155.60.63,10.0.10.195,nan,nan,nan,False,nan,nan,8.9,CVE-2024-1045,Open,2026-09-05T15:46:29.814378+00:00
INC-0371,CORR-0482,EVT01197|EVT01200,2,Login Success,55.0,Moderate,Moderate,3,AST003,WebServer,High,admin,160.25.67.192,10.0.9.219,nan,nan,nan,False,nan,nan,1.3,CVE-2024-2201,Open,2026-09-05T15:46:29.815376+00:00
INC-0372,CORR-0483,EVT01193|EVT01195|EVT01199|EVT01201|EVT01205,5,Privilege Escalation,62.5,High,High,2,AST004,Firewall,Critical,alice,14.188.101.107,10.0.2.26,nan,nan,nan,False,nan,nan,3.0,CVE-2024-2201,Open,2026-09-05T15:46:29.815376+00:00
INC-0373,CORR-0484,EVT01196|EVT01198|EVT01202,3,Brute Force,60.25,High,High,2,AST001,HR-PC-01,Medium,david,164.144.23.46,10.0.0.150,nan,nan,nan,False,nan,nan,7.4,CVE-2024-1045,Open,2026-09-05T15:46:29.815376+00:00
INC-0374,CORR-0485,EVT01203|EVT01204,2,Malware Detection,69.0,High,High,2,AST002,Finance-PC-02,High,alice,11.214.225.42,10.0.5.127,nan,nan,nan,False,nan,nan,4.1,CVE-2024-1045,Open,2026-09-05T15:46:29.816378+00:00
INC-0375,CORR-0486,EVT01206|EVT01209,2,SQL Injection Attempt,50.25,Moderate,Moderate,3,AST005,Database-01,Critical,david,18.43.120.98,10.0.8.11,nan,nan,nan,False,nan,nan,8.1,CVE-2024-1045,Open,2026-09-05T15:46:29.816378+00:00
INC-0376,CORR-0487,EVT01207|EVT01208|EVT01210,3,Failed Login,62.75,High,High,2,AST001,HR-PC-01,Medium,john,60.254.128.192,10.0.8.214,T1110,Brute Force,Credential Access,False,nan,nan,9.8,CVE-2024-1045,Open,2026-09-05T15:46:29.816378+00:00
INC-0377,CORR-0488,EVT01211|EVT01212|EVT01213,3,Phishing Email,57.75,Moderate,Moderate,3,AST002,Finance-PC-02,High,root,214.245.30.242,10.0.5.232,nan,nan,nan,False,nan,nan,4.8,CVE-2024-1045,Open,2026-09-05T15:46:29.817381+00:00
INC-0378,CORR-0489,EVT01214|EVT01215|EVT01216|EVT01218,4,Login Success,67.5,High,High,2,AST004,Firewall,Critical,root,41.221.120.31,10.0.2.167,nan,nan,nan,False,nan,nan,0.9,CVE-2024-2201,Open,2026-09-05T15:46:29.817381+00:00
INC-0379,CORR-0490,EVT01217|EVT01219|EVT01220,3,Failed Login,58.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,37.19.151.175,10.0.8.143,T1110,Brute Force,Credential Access,False,nan,nan,4.2,CVE-2024-2201,Open,2026-09-05T15:46:29.817381+00:00
INC-0380,CORR-0491,EVT01222|EVT01223|EVT01225|EVT01226,4,Malware Detection,67.75,High,High,2,AST002,Finance-PC-02,High,alice,166.102.108.142,10.0.9.220,nan,nan,nan,False,nan,nan,3.2,CVE-2024-1045,Open,2026-09-05T15:46:29.817381+00:00
INC-0381,CORR-0492,EVT01221|EVT01224|EVT01227|EVT01229,4,Login Success,59.85,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,162.134.124.249,10.0.5.172,nan,nan,nan,False,nan,nan,9.9,CVE-2023-1234,Open,2026-09-05T15:46:29.818680+00:00
INC-0382,CORR-0493,EVT01228|EVT01234,2,USB Device Connected,53.75,Moderate,Moderate,3,AST003,WebServer,High,alex,139.16.98.19,10.0.3.57,nan,nan,nan,False,nan,nan,5.1,CVE-2024-2201,Open,2026-09-05T15:46:29.818680+00:00
INC-0383,CORR-0497,EVT01232|EVT01233|EVT01238,3,Malware Detection,48.75,Moderate,Moderate,3,AST003,WebServer,High,david,95.239.154.22,10.0.4.21,nan,nan,nan,False,nan,nan,0.3,nan,Open,2026-09-05T15:46:29.818680+00:00
INC-0384,CORR-0498,EVT01235|EVT01237|EVT01240,3,Malware Detection,70.0,High,High,2,AST004,Firewall,Critical,david,16.200.129.116,10.0.0.103,nan,nan,nan,False,nan,nan,6.7,CVE-2024-2201,Open,2026-09-05T15:46:29.819701+00:00
INC-0385,CORR-0500,EVT01239|EVT01243|EVT01245,3,Privilege Escalation,57.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,34.217.141.99,10.0.6.160,nan,nan,nan,False,nan,nan,4.2,CVE-2024-1045,Open,2026-09-05T15:46:29.819701+00:00
INC-0386,CORR-0501,EVT01242|EVT01246,2,Privilege Escalation,63.75,High,High,2,AST002,Finance-PC-02,High,david,42.10.66.109,10.0.6.229,nan,nan,nan,False,nan,nan,9.3,CVE-2024-2201,Open,2026-09-05T15:46:29.819701+00:00
INC-0387,CORR-0502,EVT01244|EVT01248,2,Malware Detection,76.5,High,High,2,AST004,Firewall,Critical,admin,28.56.180.247,10.0.3.85,nan,nan,nan,False,nan,nan,8.4,CVE-2024-1045,Open,2026-09-05T15:46:29.820701+00:00
INC-0388,CORR-0505,EVT01247|EVT01253,2,Brute Force,51.1,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,3.143.113.104,10.0.2.112,nan,nan,nan,False,nan,nan,0.4,CVE-2023-1234,Open,2026-09-05T15:46:29.820701+00:00
INC-0389,CORR-0506,EVT01249|EVT01251|EVT01254|EVT01256|EVT01257|EVT01258,6,File Access,63.75,High,High,2,AST002,Finance-PC-02,High,david,80.161.173.38,10.0.1.169,nan,nan,nan,False,nan,nan,9.5,CVE-2024-2201,Open,2026-09-05T15:46:29.820701+00:00
INC-0390,CORR-0507,EVT01259|EVT01262,2,Port Scan,63.75,High,High,2,AST003,WebServer,High,john,90.217.86.84,10.0.6.141,nan,nan,nan,False,nan,nan,10.0,CVE-2024-2201,Open,2026-09-05T15:46:29.821701+00:00
INC-0391,CORR-0508,EVT01255|EVT01260,2,Brute Force,63.75,High,High,2,AST001,HR-PC-01,Medium,root,175.220.226.152,10.0.6.40,nan,nan,nan,False,nan,nan,9.4,CVE-2024-2201,Open,2026-09-05T15:46:29.821701+00:00
INC-0392,CORR-0509,EVT01261|EVT01263|EVT01264|EVT01268|EVT01269,5,Failed Login,57.35,Moderate,Moderate,3,AST003,WebServer,High,alex,65.176.196.245,10.0.5.14,T1110,Brute Force,Credential Access,False,nan,nan,8.9,CVE-2023-1234,Open,2026-09-05T15:46:29.821701+00:00
INC-0393,CORR-0510,EVT01266|EVT01267,2,File Access,70.25,High,High,2,AST005,Database-01,Critical,root,121.129.206.43,10.0.9.101,nan,nan,nan,False,nan,nan,8.1,CVE-2024-1045,Open,2026-09-05T15:46:29.821701+00:00
INC-0394,CORR-0511,EVT01265|EVT01270,2,Phishing Email,56.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,109.115.225.216,10.0.2.24,nan,nan,nan,False,nan,nan,8.9,CVE-2024-2201,Open,2026-09-05T15:46:29.822697+00:00
INC-0395,CORR-0512,EVT01271|EVT01272|EVT01273|EVT01275,4,Malware Detection,72.75,High,High,2,AST004,Firewall,Critical,alice,144.64.159.95,10.0.3.99,nan,nan,nan,False,nan,nan,0.1,CVE-2024-1045,Open,2026-09-05T15:46:29.822697+00:00
INC-0396,CORR-0514,EVT01278|EVT01279|EVT01281,3,Malware Detection,67.75,High,High,2,AST002,Finance-PC-02,High,root,83.180.111.196,10.0.3.131,nan,nan,nan,False,nan,nan,2.7,CVE-2024-1045,Open,2026-09-05T15:46:29.822697+00:00
INC-0397,CORR-0515,EVT01274|EVT01276|EVT01280|EVT01285|EVT01286,5,Port Scan,61.5,High,High,2,AST005,Database-01,Critical,john,153.210.152.174,10.0.1.108,nan,nan,nan,False,nan,nan,0.5,CVE-2024-1045,Open,2026-09-05T15:46:29.823696+00:00
INC-0398,CORR-0517,EVT01283|EVT01287|EVT01291,3,Failed Login,57.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,120.246.221.232,10.0.3.73,T1110,Brute Force,Credential Access,False,nan,nan,4.0,CVE-2024-1045,Open,2026-09-05T15:46:29.823696+00:00
